url,caption_1,caption_2,name
https://research.britishmuseum.org/collectionimages/AN00439/AN00439907_001_l.jpg,a bunch of kites flying in the air,a bunch of kites flying in the air,AN00439907_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00439/AN00439888_001_l.jpg,a painting of a man and a boat,a painting of a woman on a kite,AN00439888_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00423/AN00423097_001_l.jpg,a painting of a person on a wall with a cat on it,a painting of a man wearing a blue and white tie,AN00423097_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00422/AN00422000_001_l.jpg,a painting of a person on a wall next to a statue,a painting of a woman standing next to a statue,AN00422000_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00421/AN00421936_001_l.jpg,a painting of a man sitting on a wooden bench,a painting of a man on a wall next to a wall,AN00421936_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00432/AN00432106_001_l.jpg,a painting of a man sitting on top of a bed,a painting of a man on a bed next to a painting,AN00432106_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00431/AN00431958_001_l.jpg,a painting of a person on a wall next to a painting,a painting of a painting of a man and a child,AN00431958_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00422/AN00422265_001_l.jpg,a picture of a bird on the beach,a picture of a bird on the beach,AN00422265_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00510/AN00510671_001_l.jpg,a painting of a woman standing next to a wall,a painting of a man standing next to a wall,AN00510671_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00612/AN00612250_001_l.jpg,a painting of a painting on the wall of a wall,a table with a red umbrella and a painting on it,AN00612250_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00529/AN00529355_001_l.jpg,a painting of a bear standing next to a wall,a painting of a person standing next to a wall,AN00529355_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00524/AN00524266_001_l.jpg,a painting of a woman holding an umbrella,a painting of a woman on the side of a wall,AN00524266_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00524/AN00524263_001_l.jpg,a painting of a person on a wall,a painting of a person on a wall,AN00524263_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513180_001_l.jpg,a black and white photo of a woman holding an umbrella,a black and white photo of a woman holding a umbrella,AN00513180_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00516/AN00516198_001_l.jpg,a black and white photo of a person wearing a hat,a black and white photo of a person wearing a hat,AN00516198_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513144_001_l.jpg,a painting of a painting of a person on a wall,a painting of a painting on a wall with a painting on it,AN00513144_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00423/AN00423934_001_l.jpg,a painting of a man on a wall next to a painting,a painting of a man on a wall with a painting on it,AN00423934_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513179_001_l.jpg,a painting of a painting of a person on a wall,a painting of a painting of a painting of a person,AN00513179_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00759/AN00759308_001_l.jpg,a black and white photo of an airplane,a black and white photo of an airplane,AN00759308_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00759/AN00759304_001_l.jpg,a black and white photo of an airplane,a black and white photo of a ski lift,AN00759304_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00759/AN00759295_001_l.jpg,a boat that is sitting in the snow,a black and white photo of a boat on the ground,AN00759295_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00759/AN00759280_001_l.jpg,a black and white photo of a snow covered building,a picture of a painting of a man on a snowboard,AN00759280_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00638/AN00638488_001_l.jpg,a picture of a man wearing a hat,a painting of a man on a cell phone,AN00638488_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00535/AN00535775_001_l.jpg,a painting of a painting on a wall,a painting of a painting on the wall of a room,AN00535775_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00422/AN00422018_001_l.jpg,a painting of a woman standing next to a wall,a painting of a cat laying on a wall,AN00422018_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00423/AN00423022_001_l.jpg,a painting of a woman standing next to a painting,a painting of a woman on a wall with a painting,AN00423022_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00421/AN00421993_001_l.jpg,a painting of a woman standing next to a wall,a painting of a woman standing next to a painting,AN00421993_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00422/AN00422190_001_l.jpg,a picture of a person that is on a wall,a picture of a woman holding a kite,AN00422190_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00440/AN00440423_001_l.jpg,a painting of a man and a dog on a wall,a picture of a picture of a man and a boy,AN00440423_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00422/AN00422171_001_l.jpg,a bird sitting on top of a wall,a bird sitting on top of a wall,AN00422171_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00422/AN00422158_001_l.jpg,a painting of a woman standing next to a painting,a painting of a woman standing in front of a wall,AN00422158_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00440/AN00440426_001_l.jpg,a painting of a cat on a wall,a painting of a picture of a person on a wall,AN00440426_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00518/AN00518045_001_l.jpg,a group of people standing in front of a building,a group of people standing around a building,AN00518045_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00535/AN00535339_001_l.jpg,a group of people standing in front of a blue pool,a painting of a boat in the middle of a pool,AN00535339_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00583/AN00583013_001_l.jpg,a black and white picture of a black and white painting,a black and white picture of a painting of a man and a cat,AN00583013_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00583/AN00583014_001_l.jpg,a picture of a man on a wall,a picture of a picture of a person on a wall,AN00583014_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00583/AN00583015_001_l.jpg,a wall with graffiti on it on it,a picture of a picture of a picture of a man on a wall,AN00583015_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00583/AN00583017_001_l.jpg,a wall with graffiti on it and a picture of a man on it,a wall with graffiti on it and a painting on it,AN00583017_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00422/AN00422214_001_l.jpg,a wall with a painting on the wall,a wall with a painting on the wall,AN00422214_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513269_001_l.jpg,a painting of a man holding a skateboard,a statue of a man standing next to a wall,AN00513269_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00421/AN00421927_001_l.jpg,a wall with a picture of a man on it,a wall with a painting of a woman on a wall,AN00421927_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00521/AN00521335_001_l.jpg,a painting of a person holding a kite,a painting of a person holding a kite,AN00521335_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00422/AN00422131_001_l.jpg,a painting of a woman standing next to a statue,a painting on a wall with a person standing next to it,AN00422131_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00422/AN00422934_001_l.jpg,a painting on a wall with a painting of a man on it,a painting of a woman on the side of a wall,AN00422934_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00525/AN00525492_001_l.jpg,a statue of a man and a dog on a wall,a painting of a woman and a dog on a wall,AN00525492_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513199_001_l.jpg,a picture of a sign that reads <unk>,a picture of a sign that reads <unk>,AN00513199_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513194_001_l.jpg,a close up of a painting of a painting of a boat,a close up of a boat in the water,AN00513194_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00423/AN00423937_001_l.jpg,a painting of a painting of a woman holding an umbrella,a painting of a woman holding a yellow umbrella,AN00423937_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513387_001_l.jpg,a painting of a woman under an umbrella,a painting of a woman under an umbrella,AN00513387_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00423/AN00423159_001_l.jpg,a painting of a woman on a wall,a painting of a woman and a cat on a wall,AN00423159_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00689/AN00689924_001_l.jpg,a painting of a bird on the side of a wall,a painting of a person on a wall next to a wall,AN00689924_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00521/AN00521357_001_l.jpg,a painting of a woman on a wall,a painting of a woman on a wall next to a painting,AN00521357_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00525/AN00525438_001_l.jpg,a painting on the wall of a colorful painting,a painting of a painting on a wall,AN00525438_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00532/AN00532278_001_l.jpg,a painting of a person holding a kite,a wall with a painting of a person on it,AN00532278_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00422/AN00422078_001_l.jpg,a woman standing next to a painting on a wall,a statue of a woman in a green dress,AN00422078_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00440/AN00440421_001_l.jpg,a painting of a picture of a person holding a kite,a painting of a picture of a woman holding a kite,AN00440421_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00420/AN00420970_001_l.jpg,a painting of a painting on a wall,a painting of a person on a wall,AN00420970_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00420/AN00420998_001_l.jpg,a painting of a painting of a painting of a man on a wall,a painting of a painting of a painting of a person,AN00420998_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00693/AN00693045_001_l.jpg,a man standing next to a wall with graffiti on it,a painting of a person holding a skateboard,AN00693045_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00534/AN00534125_001_l.jpg,a painting of a painting on a wall with a painting on it,a painting of a painting on a wall,AN00534125_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00759/AN00759028_001_l.jpg,a painting of a painting of a man flying a kite,a painting of a painting of a bird on a wall,AN00759028_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00230/AN00230187_001_l.jpg,a group of birds flying over a wall,a bunch of birds that are on a wall,AN00230187_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792889_001_l.jpg,a painting of a painting of a bird on a wall,a black and white photo of a picture of a wall,AN00792889_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00525/AN00525479_001_l.jpg,a painting of a cat on the side of a wall,a painting of a cat on top of a painting,AN00525479_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792967_001_l.jpg,a statue of a man standing next to a wall,a statue of a boy wearing a hat and holding a skateboard,AN00792967_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792966_001_l.jpg,a young girl is holding a pair of scissors,a little girl with a skateboard on her head,AN00792966_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792965_001_l.jpg,a painting of a person holding a skateboard,a picture of a woman wearing a mask,AN00792965_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792964_001_l.jpg,a statue of a person with a hat on,a doll wearing a tie and a hat,AN00792964_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00104/AN00104093_001_l.jpg,a wall with a picture of a painting on it,a picture of a painting on the wall,AN00104093_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792988_001_l.jpg,a clock with a picture of a man on it,a picture of a man with a face on his face,AN00792988_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792993_001_l.jpg,a picture of a cat on a wall,a picture of a cat on the side of a wall,AN00792993_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792992_001_l.jpg,a picture of a person on a skateboard,a picture of a person on a skateboard,AN00792992_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792990_001_l.jpg,a picture of a dog wearing a hat,a picture of a dog on the wall of a building,AN00792990_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792989_001_l.jpg,a cat wearing a hat with a hat on it,a picture of a cat wearing a hat,AN00792989_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792987_001_l.jpg,a picture of a cat on a wall,a picture of a picture of a cat on a wall,AN00792987_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00261/AN00261773_001_l.jpg,a wall with a painting of a man on it,a wall with a painting of a man on it,AN00261773_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00437/AN00437610_001_l.jpg,a statue of a man holding a kite,a painting of a man standing next to a poster,AN00437610_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00534/AN00534652_001_l.jpg,a painting of a person on a wall with a cat on it,a painting of a person with a cat on it,AN00534652_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00669/AN00669530_001_l.jpg,a painting of a painting of a person holding a painting,a painting of a cat on a wall next to a painting,AN00669530_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00667/AN00667340_001_l.jpg,a painting of a man standing next to a wall,a painting of a man standing next to a wall,AN00667340_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00521/AN00521908_001_l.jpg,a picture of a person that is on a wall,a picture of a person with a banana,AN00521908_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00602/AN00602531_001_l.jpg,a picture of a man wearing a pirate hat,a statue of a man wearing a hat and hat,AN00602531_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00602/AN00602582_001_l.jpg,a painting of a man on the side of a wall,a painting of a cat on the side of a wall,AN00602582_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00602/AN00602649_001_l.jpg,a picture of a man wearing a suit and tie,a bunch of ties that are on a wall,AN00602649_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00602/AN00602664_001_l.jpg,a painting of a woman holding a stuffed animal,a painting of a woman wearing a dress and tie,AN00602664_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00583/AN00583004_001_l.jpg,a painting of a person holding a stuffed animal,a painting of a dog wearing a pirate hat,AN00583004_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00583/AN00583018_001_l.jpg,a black and white picture of a pair of shoes,a black and white photo of a cat laying on a wall,AN00583018_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00583/AN00583020_001_l.jpg,a picture of a person that is laying down,a black and white photo of a black and white picture of a cat,AN00583020_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00583/AN00583019_001_l.jpg,a black and white photo of a woman on a wall,a black and white photo of a drawing of a cat,AN00583019_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00250/AN00250983_001_l.jpg,a black and white photo of a woman,a black and white photo of a woman,AN00250983_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00536/AN00536924_001_l.jpg,a painting of a painting on a wall,a painting of a painting on a wall,AN00536924_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00537/AN00537391_001_l.jpg,a cat laying on top of a bed,a cat laying on top of a bed,AN00537391_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00425/AN00425926_001_l.jpg,a painting of a person on a wall,a painting of a picture of a person on a wall,AN00425926_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00535/AN00535793_001_l.jpg,a painting of a woman standing next to a wall,a painting of a woman standing next to a painting,AN00535793_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00535/AN00535107_001_l.jpg,a painting of a painting on a wall with a painting on it,a painting on a wall with a painting on it,AN00535107_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00512/AN00512182_001_l.jpg,a painting of a man in a dress and a dress,a statue of a woman in a dress,AN00512182_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00512/AN00512236_001_l.jpg,a statue of a man with a man in a costume,a statue of a man in a pirate costume,AN00512236_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00512/AN00512229_001_l.jpg,a group of people standing next to each other,a group of people standing on top of a bed,AN00512229_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00512/AN00512218_001_l.jpg,a group of people standing in front of a wall,a group of people standing in front of a building,AN00512218_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00531/AN00531929_001_l.jpg,a wall with graffiti on it and a painting on it,a wall with graffiti on the wall,AN00531929_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00531/AN00531956_001_l.jpg,a picture of a clock on the side of a building,a clock on the side of a building,AN00531956_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00531/AN00531931_001_l.jpg,a close up of a pair of scissors in a bathroom,a close up of a picture of a shower curtain,AN00531931_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00537/AN00537364_001_l.jpg,a black and white cat sitting on a wall,a black and white cat sitting on top of a wall,AN00537364_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00751/AN00751976_001_l.jpg,a painting of a person holding a kite,a painting of a person sitting on a wall,AN00751976_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00532/AN00532571_001_l.jpg,a picture of a man with a hat on,a picture of a man with a hat on,AN00532571_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00512/AN00512519_001_l.jpg,a painting of a bird on a wall,a painting of a cat on a wall,AN00512519_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513062_001_l.jpg,a picture of a man holding a pair of scissors,a picture of a person holding a pair of scissors,AN00513062_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00512/AN00512192_001_l.jpg,a man wearing a hat and a horse,a statue of a man with a horse and a horse,AN00512192_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00423/AN00423167_001_l.jpg,a painting of a picture of a person on a wall,a painting of a picture of a man and a dog on a wall,AN00423167_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00420/AN00420808_001_l.jpg,a wall with a painting on it,a wall with a painting on the wall,AN00420808_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00792/AN00792438_001_l.jpg,a picture of a painting on a wall of a wall,a black and white photo of a drawing on a wall,AN00792438_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00423/AN00423715_001_l.jpg,a painting on a wall with a painting on it,a painting of a woman standing next to a painting,AN00423715_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00516/AN00516201_001_l.jpg,a painting of a man and a woman on a bed,a painting of a man and a woman on a bed,AN00516201_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00532/AN00532089_001_l.jpg,a painting of a person on a snowboard,a man riding a snowboard down a wall,AN00532089_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00532/AN00532082_001_l.jpg,a painting of a man and a woman on a bed,a couple of people that are sitting on a beach,AN00532082_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00532/AN00532063_001_l.jpg,a painting of a man in a military uniform holding a kite,a picture of a man in a military outfit,AN00532063_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00423/AN00423927_001_l.jpg,a black and white photo of a woman holding an umbrella,a black and white photo of a woman in a dress,AN00423927_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00690/AN00690195_001_l.jpg,a painting of a painting of a woman and a painting,a black and white photo of a painting of a man and a black umbrella,AN00690195_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00516/AN00516381_001_l.jpg,a painting of a woman holding a surfboard,a painting of a woman and a woman on a wall,AN00516381_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00512/AN00512514_001_l.jpg,a black and white picture of a woman holding a black umbrella,a black and white picture of a black and white picture of a cat,AN00512514_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513060_001_l.jpg,a painting of a man standing next to a kite,a painting of a woman standing next to a kite,AN00513060_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513057_001_l.jpg,a statue of a person on a wall,a statue of a horse on a wall,AN00513057_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00524/AN00524258_001_l.jpg,a wall with a painting of jesus on it,a wall with a painting of a person holding a book,AN00524258_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00532/AN00532471_001_l.jpg,a close up of a person on a skateboard,a picture of a person on a skateboard,AN00532471_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00537/AN00537026_001_l.jpg,a painting of a bear sitting on top of a wall,a painting of a painting of a painting of a bear,AN00537026_001_l.jpg
https://research.britishmuseum.org/collectionimages/AN00513/AN00513480_001_l.jpg,a painting of a woman standing next to a woman,a painting of a woman standing next to a wall,AN00513480_001_l.jpg
